,name,author,num_page,language,user_rating,rating_num,reviews,genre_1,genre_2,genre_3,year,publisher
9599,Bloodlands: Europe Between Hitler and Stalin,Timothy Snyder,524,English,4.37,14737,1521,History,Nonfiction,War,2010,Basic Books
9600,The Running Dream,Wendelin Van Draanen,339,English,4.3,29200,4225,Young Adult,Realistic Fiction,Sports,2011,Knopf Books for Young Readers
9601,Until Lilly,Aurora Rose Reynolds,219,English,4.24,30233,1695,Romance,Contemporary Romance,Contemporary,2014,Smashwords
9602,Brutally Beautiful,Christine Zolendz,316,English,3.95,6910,679,Dark,Romance,Abuse,2013,Vintage
9603,"All-Star Superman, Vol. 1",Grant Morrison,160,English,4.09,42359,857,Comics,Graphic Novels,Dc Comics,2007,DC Comics
9604,Evil Games,Angela Marsons,385,English,4.32,20147,1685,Crime,Thriller,Mystery,2015,Bookouture
9606,Born on a Blue Day,Daniel Tammet,226,English,3.84,22549,2224,Nonfiction,Memoir,Biography,2006,Free Press
9607,Monster Hunter International,Larry Correia,557,English,4.06,28064,2431,Fantasy,Urban Fantasy,Horror,2009,Infinity Publishing
9608,Ruined,Amy Tintera,355,English,3.83,17978,2353,Fantasy,Young Adult,Romance,2016,HarperTeen
9609,Waking Gods,Sylvain Neuvel,336,English,4.01,43417,4916,Science Fiction,Fiction,Audiobook,2017, Del Rey
9610,The Witch Boy,Molly Knox Ostertag,224,English,4.22,24474,3065,Graphic Novels,Fantasy,Middle Grade,2017,"Scholastic, Inc."
9611,The Remarkable Journey of Coyote Sunrise,Dan Gemeinhart,344,English,4.47,22685,4089,Middle Grade,Realistic Fiction,Fiction,2019,Henry Holt \u0026 Company (BYR)
9612,Three Hundred Million,Blake Butler,456,English,3.4,468,75,Fiction,Horror,Novels,2014,Harper Perennial
9613,Old Turtle,Douglas Wood,56,English,4.4,1846,167,Picture Books,Childrens,Fiction,1991,Scholastic Press
9614,Mister Pip,Lloyd Jones,256,English,3.67,22280,2297,Fiction,Historical Fiction,War,2006,The Dial Press
9615,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,271,English,4.19,19688,880,Science,Nonfiction,Philosophy,1977,Random House USA
9616,A Spy in the House,Y.S. Lee,335,English,3.78,16860,1858,Mystery,Historical Fiction,Young Adult,2009,Candlewick
9617,Star Maker,Olaf Stapledon,272,English,3.92,7548,722,Science Fiction,Fiction,Philosophy,1937,Millennium Paperbacks
9618,The Archer,Paulo Coelho,131,English,3.66,15327,1839,Fiction,Philosophy,Self Help,2006,Knopf
9619,The Summons,John Grisham,384,English,3.72,74984,2492,Fiction,Mystery,Thriller,2002,Delta
9620,Misbehaving,Abbi Glines,208,English,4.15,22625,1271,Romance,New Adult,Contemporary,2013,Simon Pulse
9621,Neanderthal Seeks Human,Penny Reid,403,English,3.89,63297,6385,Romance,Contemporary,Contemporary Romance,2013,Caped Publishing
9622,Close Range: Wyoming Stories,Annie Proulx,289,English,3.99,16413,1309,Short Stories,Fiction,Westerns,1999,Scribner
9623,The Mystery of the Yellow Room,Gaston Leroux,192,English,3.67,10960,908,Mystery,Classics,Fiction,1907,Dover Publications
9624,The Sweetest Kill,Amber Kalkes,304,English,4.17,211,26,Vampires,Romance,Adult,2015,"Blvnp Publishing, Inc."
9625,The Black Tower,P.D. James,346,English,3.96,18952,559,Mystery,Fiction,Crime,1975,Scribner
9626,U-10,Sam B. Miller II,348,English,4.34,110,27,Epic,Book Club,Action,2019,Self Published
9627,The Water Dancer,Ta-Nehisi Coates,416,English,4.07,104164,11348,Fiction,Historical Fiction,Fantasy,2019,One World
9628,Provenance,Ann Leckie,481,English,3.83,17335,1979,Science Fiction,Fiction,Space Opera,2017,Orbit
9629,Tangerine,Edward Bloor,312,English,3.59,31039,3000,Young Adult,Fiction,Realistic Fiction,1997,Harcourt
9630,Witch Child,Celia Rees,240,English,3.81,18213,1402,Historical Fiction,Young Adult,Fantasy,2000,Candlewick Press (MA)
9631,Doctored Evidence,Donna Leon,245,English,3.87,9894,518,Mystery,Fiction,Crime,2004,Atlantic Monthly Press
9632,"I, Coriander",Sally Gardner,275,English,3.82,7817,809,Fantasy,Historical Fiction,Young Adult,2005,Puffin Books
9633,True History of the Kelly Gang,Peter Carey,384,English,3.83,22011,1342,Fiction,Historical Fiction,Australia,2000,Vintage
9634,Modoc: The True Story of the Greatest Elephant That Ever Lived,Ralph Helfer,352,English,4.21,11093,1682,Nonfiction,Animals,Biography,1997,Harper Perennial
9635,The Doll People,Ann M. Martin,288,English,4.05,15995,1442,Fantasy,Childrens,Fiction,2000,"Little, Brown Books for Young Readers"
9636,The London Eye Mystery,Siobhan Dowd,333,English,3.84,14578,1643,Mystery,Young Adult,Middle Grade,2007,David Fickling Books/Random House
9637,Cyteen,C.J. Cherryh,680,English,4.0,9957,414,Science Fiction,Fiction,Hugo Awards,1988,Aspect
9638,The Warden,Anthony Trollope,336,English,3.74,15953,1753,Classics,Fiction,19th Century,1855,Oxford University Press
9639,Museum of Thieves,Lian Tanner,320,English,3.92,5972,634,Fantasy,Middle Grade,Adventure,2010,Delacorte Books for Young Readers
9640,Death Comes as the End,Agatha Christie,267,English,3.85,21666,1669,Mystery,Fiction,Historical Fiction,1944,St. Martin's Paperbacks
9641,Hudson,Laurelin Paige,350,English,4.24,17427,1112,Romance,Contemporary Romance,Contemporary,2014,Laurelin Paige
9642,Nooit meer slapen,Willem Frederik Hermans,251,Dutch; Flemish,3.86,8660,392,Fiction,Dutch Literature,Literature,1966,De Bezige Bij
9643,Ancillary Sword,Ann Leckie,359,English,4.07,50296,3880,Science Fiction,Fiction,Space Opera,2014,Orbit
9644,Firmin: Adventures of a Metropolitan Lowlife,Sam Savage,162,English,3.49,7665,975,Fiction,Fantasy,Books About Books,2006,Coffee House Press
9646,Steel Scars,Victoria Aveyard,100,English,3.57,16187,1059,Fantasy,Young Adult,Dystopia,2016,HarperTeen
9647,A Decent Ride,Irvine Welsh,496,English,3.88,3052,237,Fiction,Novels,Contemporary,2015,Random House
9648,Little Birds,Anaïs Nin,148,English,3.72,11243,722,Fiction,Erotica,Short Stories,1979,Mariner Books
9649,We Are All Welcome Here,Elizabeth Berg,187,English,3.89,11314,1060,Fiction,Historical Fiction,Chick Lit,2006,Random House (NY)
9650,Platero y yo,Juan Ramón Jiménez,192,Spanish; Castilian,3.81,8642,589,Poetry,Classics,Fiction,1914,Clarion Books
9651,The Complete Stories of Truman Capote,Truman Capote,320,English,4.19,5896,431,Short Stories,Fiction,Classics,1993,Vintage
9652,The Bone Doll's Twin,Lynn Flewelling,524,English,4.06,12302,634,Fantasy,Fiction,High Fantasy,2001,Bantam Spectra
9653,Manchild in the Promised Land,Claude  Brown,416,English,4.27,8941,376,Nonfiction,Memoir,Biography,1965,Touchstone
9654,Paris Spleen,Charles Baudelaire,118,English,4.27,12612,544,Poetry,Classics,France,1869,New Directions
9655,Hunting Lila,Sarah Alderson,318,English,3.94,14377,1159,Young Adult,Paranormal,Romance,2011,Simon \u0026 Schuster UK
9656,Alle sieben Wellen,Daniel Glattauer,222,German,3.79,14066,1227,Romance,Fiction,Contemporary,2009,Deuticke
9657,Corduroy,Don Freeman,32,English,4.32,215960,3138,Picture Books,Childrens,Fiction,1968,Viking Books for Young Readers
9658,Footfall,Larry Niven,524,English,3.92,16382,471,Science Fiction,Fiction,Science Fiction Fantasy,1985,Del Rey
9659,The Iron Heel,Jack London,354,English,3.77,10225,829,Fiction,Dystopia,Classics,1908,Librivox
9660,"We, the Drowned",Carsten Jensen,678,English,4.24,9879,1311,Historical Fiction,Fiction,Historical,2006,Houghton Mifflin Harcourt
9661,Reawakened,Odette Beane,337,English,3.84,2761,409,Fantasy,Fairy Tales,Retellings,2013,Disney Hyperion Books
9662,The Submissive,Tara Sue Me,305,English,3.94,19936,1418,BDSM,Romance,Erotica,2012,Penguin Publishing 
9663,"Thank You, Jeeves",P.G. Wodehouse,230,English,4.18,17516,1346,Fiction,Humor,Classics,1933,W. W. Norton \u0026 Company
9664,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made",Greg Sestero,270,English,4.28,31811,3420,Nonfiction,Memoir,Biography,2013,Simon \u0026 Schuster
9665,The Land of Painted Caves,Jean M. Auel,828,English,3.4,32473,3590,Historical Fiction,Fiction,Historical,2011,Random House Crown Publishers
9666,Rook,Sharon Cameron,456,English,3.78,9231,1662,Young Adult,Dystopia,Fantasy,2015,Scholastic Press
9667,The Penelopiad,Margaret Atwood,198,English,3.72,64839,6403,Fiction,Mythology,Historical Fiction,2005,Canongate U.S.
9668,The Sacred Band,Janet E. Morris,570,English,4.47,304,57,Fantasy,Historical Fiction,Historical Fantasy,2010,Createspace
9669,The Girl Who Speaks Bear,Sophie   Anderson,416,English,4.22,4207,706,Middle Grade,Fantasy,Fiction,2019,Usborne Publishing
9670,Room,Emma Donoghue,321,English,4.07,784637,49807,Fiction,Contemporary,Adult,2010,"Little, Brown and Company"
9671,My Friend Leonard,James Frey,416,English,3.86,44399,1771,Fiction,Contemporary,Novels,2005,Riverhead Books
9672,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,128,English,4.66,16270,346,Comics,Humor,Graphic Novels,1992,Turtleback Books
9673,The Greatest Salesman in the World,Og Mandino,128,English,4.2,61912,2134,Business,Self Help,Nonfiction,1968,Bantam
9674,Summer of Fear,Lois Duncan,219,English,3.82,5445,410,Young Adult,Horror,Fiction,1976,Laurel Leaf
9675,Temple,Matthew Reilly,523,English,4.06,20670,683,Thriller,Fiction,Adventure,1999,St. Martin's Paperbacks
9676,Legs,William  Kennedy,320,English,3.8,1830,117,Fiction,Historical Fiction,Crime,1975,Penguin Books
9677,La Gloire de mon père,Marcel Pagnol,216,French,4.0,8848,277,France,Classics,Fiction,1957,Editions de Fallois
9678,The Quiche of Death,M.C. Beaton,246,English,3.74,33486,3746,Mystery,Cozy Mystery,Fiction,1992,St. Martin's Paperbacks
9679,Infamous,Sherrilyn Kenyon,468,English,4.35,19868,1065,Young Adult,Fantasy,Paranormal,2012,St. Martin's Griffin
9680,The Assassin and the Healer,Sarah J. Maas,40,English,4.2,31324,1361,Fantasy,Young Adult,Short Stories,2012,Bloomsbury Publishing
9681,The Radetzky March,Joseph Roth,363,English,4.09,10709,1089,Fiction,Historical Fiction,Classics,1932,Granta
9682,I'll Be There,Holly Goldberg Sloan,392,English,4.0,8673,1338,Young Adult,Romance,Contemporary,2011,"Little, Brown Books for Young Readers"
9683,The Serpent King,Jeff Zentner,384,English,4.16,19762,4362,Young Adult,Contemporary,Fiction,2016,Crown Books for Young Readers/Random House
9684,The Perfect Mother,Aimee Molloy,317,English,3.54,56878,5607,Thriller,Mystery,Fiction,2018,Harper
9685,Life 3.0: Being Human in the Age of Artificial Intelligence,Max  Tegmark,12,English,4.02,21641,2033,Science,Nonfiction,Artificial Intelligence,2017,Random House Audio Publishing Group
9687,"Billy Budd, Sailor",Herman Melville,166,English,3.16,17192,1204,Classics,Fiction,Literature,1924,Pocket Books
9688,Ceremony in Death,J.D. Robb,329,English,4.27,43570,1608,Mystery,Romance,Crime,1997,Piatkus Paperback
9689,The Brutal Telling,Louise Penny,372,English,4.23,74588,5970,Mystery,Fiction,Audiobook,2009,Minotaur Books
9690,"Holy Blood, Holy Grail",Michael Baigent,496,English,3.5,12494,841,Nonfiction,History,Religion,1982,Dell Publishing
9691,The Mezzanine,Nicholson Baker,135,English,3.85,8334,1063,Fiction,Novels,Literature,1988,Vintage
9692,The Darkest Lie,Gena Showalter,442,English,4.29,35166,1189,Paranormal Romance,Paranormal,Romance,2010,Mira
9693,The Memory of Earth,Orson Scott Card,332,English,3.59,16083,617,Science Fiction,Fiction,Fantasy,1992,Tor Science Fiction
9694,Rhapsody: Child of Blood,Elizabeth Haydon,656,English,3.97,19559,626,Fantasy,Fiction,Epic Fantasy,1999,Tor Books
9695,Breath,Tim Winton,218,English,3.89,20908,1637,Fiction,Australia,Contemporary,2008,"Farrar, Straus and Giroux"
9696,The Fry Chronicles,Stephen Fry,438,English,3.84,21870,1213,Nonfiction,Biography,Autobiography,2010,Penguin Books
9697,Heaven,Alexandra Adornetto,419,English,3.88,18355,1217,Angels,Young Adult,Fantasy,2012,Feiwel \u0026 Friends
9698,Three Weeks To Say Goodbye,C.J. Box,340,English,3.95,10549,888,Mystery,Fiction,Thriller,2008,Minotaur Books
9699,You Know Me Well,Nina LaCour,256,English,3.71,17385,2782,Young Adult,LGBT,Contemporary,2016,St. Martin's Griffin
9700,"Morning and Evening, Based on the English Standard Version",Charles H. Spurgeon,400,English,4.48,9145,261,Christian,Theology,Christianity,1866,Crossway Books
9701,Silverthorn,Raymond E. Feist,432,English,4.1,61418,1065,Fantasy,Fiction,Epic Fantasy,1985,Grafton Books
9702,Before You Know Kindness,Chris Bohjalian,429,English,3.48,11599,1202,Fiction,Contemporary,Audiobook,2004,Vintage
9703,The Regeneration Trilogy,Pat Barker,608,English,4.38,2603,164,Historical Fiction,Fiction,War,1996,Viking
9704,I am Charlotte Simmons,Tom Wolfe,738,English,3.44,27432,2114,Fiction,Novels,Contemporary,2004,Picador
9705,The Professor,Charlotte Brontë,269,English,3.56,24149,1721,Classics,Fiction,Romance,1857,North Books
9706,Sea Change,Aimee Friedman,320,English,3.62,6676,746,Young Adult,Fantasy,Mermaids,2009,Point
9707,The Golden Bough,James George Frazer,880,English,4.03,8627,419,Nonfiction,Mythology,History,1890,Touchstone
9708,"To Sir Phillip, With Love",Julia Quinn,372,English,3.74,168900,11836,Romance,Historical Romance,Historical,2003,Avon
9709,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",Rusty Young,400,English,4.29,24375,1053,Nonfiction,Travel,Biography,2003,St. Martin's Griffin
9710,Korkma Ben Varım,Murat Menteş,424,Turkish,4.11,3426,122,Turkish Literature,Turkish,Roman,2009,İletişim Yayınları
9711,The Return,Jennifer L. Armentrout,335,English,4.25,22090,2268,Fantasy,New Adult,Romance,2017,Spencer Hill Press
9712,The Adventures of Ook and Gluk: Kung Fu Cavemen from the Future,Dav Pilkey,176,English,4.23,26258,475,Graphic Novels,Humor,Childrens,2010,The Blue Sky Press
9713,Until Trevor,Aurora Rose Reynolds,434,English,4.16,32324,1782,Romance,Contemporary Romance,Contemporary,2013,Aurora Rose Reynolds
9714,The Fire Chronicle,John  Stephens,437,English,4.22,9211,753,Fantasy,Middle Grade,Adventure,2012,Knopf Books for Young Readers
9715,The Chief,Monica McCarty,405,English,4.05,15740,1093,Historical Romance,Romance,Historical,2010,Ballantine Books
9717,Echoes of Scotland Street,Samantha Young,331,English,4.25,23375,1702,Romance,New Adult,Contemporary Romance,2014,NAL
9718,Meeting Mr. Mogul: A CEO Billionaire Contemporary Romance,Mel Ryle,445,English,3.62,757,81,Romance,Contemporary,Fiction,2015,Blvnp Publishing Incorporated
9719,"Handcuffs, Kisses and Awkward Situations: Mystery Romance",Olivia Harvard,294,English,4.12,1059,65,Romance,Young Adult,Fiction,2013,BLVNP Incorporated
9720,The Insult,Rupert Thomson,416,English,3.57,1210,83,Fiction,Thriller,Mystery,1996,Bloomsbury Publishing
9721,Masterminds,Gordon Korman,336,English,4.3,11116,1386,Middle Grade,Mystery,Adventure,2015,Balzer \u0026 Bray
9722,"The Color Code: A New Way to See Yourself, Your Relationships, and Life",Taylor Hartman,288,English,3.91,3112,321,Self Help,Relationships,Psychology,1987,Scribner
9723,Excellent Women,Barbara Pym,231,English,3.92,16132,2318,Fiction,Classics,British Literature,1952,Penguin Classics
9724,Drawing Blood,Poppy Z. Brite,416,English,4.02,10264,424,Horror,Fiction,Fantasy,1993,Dell
9725,Blood Music,Greg Bear,350,English,3.83,13535,766,Science Fiction,Fiction,Horror,1985,"Ibooks, Inc."
9726,The Actor and the Housewife,Shannon Hale,339,English,3.15,9385,3020,Romance,Fiction,Adult Fiction,2009,Bloomsbury USA
9727,Immortal,Gillian Shields,368,English,3.53,11366,830,Young Adult,Fantasy,Paranormal,2009,Katherine Tegen Books
9728,There's No Such Place As Far Away,Richard Bach,48,English,3.94,4405,223,Fiction,Philosophy,Spirituality,1979,Delta
9729,Cunt: A Declaration of Independence,Inga Muscio,373,English,3.89,10330,957,Feminism,Nonfiction,Gender,1998,Seal Press
9730,Whispers,Dean Koontz,464,English,3.93,32706,718,Horror,Fiction,Thriller,1980,Berkley
9731,Shades of Twilight,Linda Howard,384,English,4.11,10146,565,Romance,Romantic Suspense,Contemporary Romance,1996,Pocket Books
9732,A Christmas Carol and Other Christmas Writings,Charles Dickens,288,English,4.14,37035,1068,Classics,Fiction,Christmas,1843,Penguin Classics
9733,This Same Earth,Elizabeth   Hunter,420,English,4.24,15403,763,Paranormal,Vampires,Fantasy,2011,E. Hunter
9734,Ramona and Her Father,Beverly Cleary,160,English,4.05,30119,942,Childrens,Fiction,Middle Grade,1977,Oxford University Press
9735,Hearts in Darkness,Laura Kaye,112,English,3.85,37045,3148,Romance,Contemporary Romance,Contemporary,2011,Laura Kaye
9736,The Mystery of the Blue Train,Agatha Christie,317,English,3.86,56658,3746,Mystery,Fiction,Crime,1928,Black Dog \u0026 Leventhal Publishers
9737,Late Eclipses,Seanan McGuire,372,English,4.27,18960,1074,Urban Fantasy,Fantasy,Fae,2011,DAW
9738,Gameboard of the Gods,Richelle Mead,448,English,3.94,16549,2129,Fantasy,Dystopia,Science Fiction,2013,Dutton Adult
9739,Bound by Flames,Jeaniene Frost,342,English,4.2,25798,1692,Vampires,Paranormal,Romance,2015,Avon
9740,In the Middle of Somewhere,Roan Parrish,416,English,4.18,9924,1619,M M Romance,Romance,Contemporary,2015,Monster Press
9741,Conclave,Robert   Harris,287,English,3.96,26903,2932,Fiction,Thriller,Historical Fiction,2016,Cornerstone Digital
9742,United as One,Pittacus Lore,449,English,4.3,29874,2302,Young Adult,Fantasy,Science Fiction,2016,HarperCollins
9743,Valor,John Gwynne,680,English,4.41,21526,1902,Fantasy,Epic Fantasy,Fiction,2014,Orbit
9744,The Selection Series 1-5 Book Set,Kiera Cass,1696,English,4.43,7198,200,Romance,Young Adult,Fantasy,2012,HarperCollins
9745,The Speed of Dark,Elizabeth Moon,369,English,4.0,10676,1305,Science Fiction,Fiction,Autistic Spectrum Disorder,2002,Del Rey
9746,Lilly's Purple Plastic Purse,Kevin Henkes,32,English,4.19,30020,1168,Picture Books,Childrens,School,1996,Greenwillow Books
9747,Queen of Babble,Meg Cabot,308,English,3.7,67683,2160,Chick Lit,Romance,Fiction,2006,Avon
9748,Blue Highways,William Least Heat-Moon,428,English,4.03,23369,1365,Travel,Nonfiction,Memoir,1982,Back Bay Books
9749,Hostage to Pleasure,Nalini Singh,330,English,4.19,31093,1533,Paranormal Romance,Romance,Paranormal,2008,Berkley Sensation
9750,Hiding in the Shadows,Kay Hooper,339,English,4.13,7856,271,Mystery,Paranormal,Romance,2000,Bantam
9751,Cast in Chaos,Michelle Sagara,503,English,4.26,7715,284,Fantasy,Magic,Dragons,2010,Luna Books
9752,An Offer From a Gentleman,Julia Quinn,390,English,3.95,229675,17874,Romance,Historical Romance,Historical,2001,Avon
9753,A Density of Souls,Christopher  Rice,383,English,3.91,8990,558,Fiction,Mystery,LGBT,2000,Thomas \u0026 Mercer
9754,The Craving,L.J. Smith,256,English,3.96,9709,257,Vampires,Fantasy,Young Adult,2011,HarperTeen
9755,Rise of Empire,Michael J. Sullivan,786,English,4.36,48302,2136,Fantasy,Fiction,Epic Fantasy,2010,Orbit
9756,The Pursuit of Holiness,Jerry Bridges,160,English,4.32,22022,572,Christian,Christian Living,Theology,1978,NavPress
9757,The Wall,John Hersey,640,English,4.28,2009,84,Historical Fiction,Fiction,Holocaust,1950,Vintage Books
9758,"Bone, Vol. 3: Eyes of the Storm",Jeff Smith,174,English,4.33,14141,709,Graphic Novels,Comics,Fantasy,1994,Graphix
9759,Hexed,Michelle Krys,384,English,3.56,4292,814,Young Adult,Fantasy,Paranormal,2014,Delacorte Press
9760,Moominvalley in November,Tove Jansson,176,English,4.3,8427,631,Fantasy,Fiction,Childrens,1970,"Farrar, Straus and Giroux (BYR)"
9761,The Face of Death,Cody McFadyen,452,English,4.25,8449,553,Thriller,Crime,Mystery,2007,Bantam
